"age","sexe","province","statut_matrimonial","duree_stage","university","avoir_deja_entendu_cancer","source_information_cancer","source_information_cancer_formation_medicale","source_information_cancer_medias","source_information_cancer_famille_amis","source_information_cancer_litterature_scientifique_livres","source_information_cancer_experience_clinique_durant_mon_stages","source_information_cancer_autre","si_autre_precision","caracteristic_cancer","caracteristic_cancer_une_infection_aigue","caracteristic_cancer_une_proliferation_incontrolee_de_cellules_anormales","caracteristic_cancer_une_inflammation_passagere","caracteristic_cancer_une_reaction_allergique","caracteristic_cancer_autre","si_autre_precision_2","type_de_cancer_connu","type_de_cancer_connu_cancer_colorectal","type_de_cancer_connu_leucemie","type_de_cancer_connu_retinoblastome","type_de_cancer_connu_cancer_du_sein","type_de_cancer_connu_lymphome","type_de_cancer_connu_meduloblastome","type_de_cancer_connu_cancer_uterus","type_de_cancer_connu_cancer_des_ovaires","type_de_cancer_connu_cancer_de_poumons","type_de_cancer_conn_cancer_prostate","type_de_cancer_connu_cancer_peau","type_de_cancer_connu_aucun","type_de_cancer_connu_autre","type_de_cancer_connu_si_autre_precision","principaux_facteurs_de_risque","principaux_facteurs_de_risque_tabagiste","principaux_facteurs_de_risque_consomation_d_alocool","principaux_facteurs_de_risque_mauvaise_alimentation","principaux_facteurs_de_risque_manque_d_exercice_physique","principaux_facteurs_de_risque_infections","principaux_facteurs_de_risque_exposition_substances_chimiques","principaux_facteurs_de_risque_genetique_hereditaire","principaux_facteurs_de_risque_vieillissement","principaux_facteurs_de_risque_mythes_culturels_sorcellerie","principaux_facteurs_de_risque_aucun","principaux_facteurs_de_risque_je_ne_sais_pas","principaux_facteurs_de_risque_autre","principaux_facteurs_de_risque_si_autre_precision","le_cancer_touche_uniquement_les_personnes_agees","la_detection_precoce_ameliore_les_resultats_du_traitement","le_tabagisme_est_la_cause_la_plus_frequente_du_cancer","certaines_vaccination_peuvent_prevenir_certains_cancers","utilisation_d_ecrans_solaires_reduit_le_cancer_de_la_peau","le_cancer_est_toujours_hereditaire","le_cancer_du_sein_peut_toucher_les_hommes","hpylori_peut_conduire_au_cancer_gastrique","les_moyens_de_prevention_ou_de_depistage_du_cancer","les_moyens_de_prevention_ou_de_depistage_du_cancer_vaccination","les_moyens_de_prevention_ou_de_depistage_du_cancer_depistage_regulier","les_moyens_de_prevention_ou_de_depistage_du_cancer_arret_du_tabac","les_moyens_de_prevention_ou_de_depistage_du_cancer_alimentation_saine_et_exercice_physique","les_moyens_de_prevention_ou_de_depistage_du_cancer_evitement_des_expositions_environnementales","les_moyens_de_prevention_ou_de_depistage_du_cancer_examen_genetiques_pour_les_familles_a_risque","les_moyens_de_prevention_ou_de_depistage_du_cancer_aucun","les_moyens_de_prevention_ou_de_depistage_du_cancer_autre","les_moyens_de_prevention_ou_de_depistage_du_cancer_si_autre_precision","la_vaccination_contre_le_hpv_est_prioritairement_recommandee_chez","pense_que_le_cancer_peut_etre_gueri","si_vrai_quand","modalites_therapeutiques","modalites_therapeutiques_chirurgie","modalites_therapeutiques_chimiotherapie","modalites_therapeutiques_immunotherapie","modalites_therapeutiques_therapie_cible","modalites_therapeutiques_radiotherapie","modalites_therapeutiques_traitement_paliatif","modalites_therapeutiques_traitement_traditionnel","modalites_therapeutiques_je_ne_sais_pas","modalites_therapeutiques_autre","modalites_therapeutique_si_autre_precision","role_principal_des_soins_palliatifs","si_autre_precision_3","principales_causes_de_la_mortalite_elevee_due_au_cancer_en_rdc","principales_causes_diagnostic_tardif","principales_causes_manque_d_acces_aux_traitements","principales_causes_insuffisance_de_ressources","principales_causes_niveau_d_education_de_la_population_bas","principales_causes_facteurs_socioculturels","principales_causes_pauvrete_manque_de_moyens_financiers","principales_causes_je_ne_sais_pas","principales_causes_aucun","principales_causes_autre","principales_causes_si_autre_precision","pensez_vous_que_la_prevention_le_diagnostic_et_la_prise_en_charge_du_cancer_sont_adequates_en_rdc","si_non_quels_sont_les_raison","mesure_de_prevation_prioritaire_proposee_pour_lutter_contre_le_cancer_en_rdc","niveau_de_priorite_accordee_a_la_lutte_contre_le_cancer_en_rdc","pensez_vous_que_le_cancer_est_un_probleme_majeur_de_sante_publique_dans_la_sous_region_du_kivu","influence_des_mythes_et_traditions_sur_la_gestion_du_cancer","votre_perception_generale_du_cancer","antecedent_personnel_de_cancer","antecedent_familial_de_cancer","relation_avec_la_personne_atteinte","mode_de_traitement_observe_ou_vecu","evolution_observee","poposition_pour_ameliorer_la_lutte_contre_le_cancer_dans_la_sous_region_du_kivu"
25,"Masculin","Sud_kivu","celibataire_",7,"Universite_Evangelique_en_Afrique_","OUI","Mes_cours_a_l'_universite_\_Formation_médicale",1,0,0,0,0,0,"","Une_prolifération_incontrôlée_de_cellules_anormales",0,1,0,0,0,"","Cancer_colorectal___Leucémie___Retinoblastome___cancer_du_sein__Lymphome__cancer_de_l'uterus__cancer_des_ovaires__cancer_de_poumons__Cancer_de_la_prostate__cancer_de_la_peau_",1,1,1,1,1,0,1,1,1,1,1,0,0,"","Tabagiste__Consomation_d'alocool__Infections_(e.g.,_HPV,_hépatite_B/C)_Exposition_à_des_substances_chimiques_/_Pollution_de_la_nature_Facteurs_génétiques_/_Héréditaires",1,1,0,0,1,1,1,0,0,0,0,0,"","Faux_","VRAI","Je_ne_sais_pas_","Je_ne_sais_pas_","Je_ne_sais_pas_","Faux_","VRAI","Je_ne_sais_pas_","Dépistage_régulier_(e.g.,_mammographie,_frottis_cervical)_Arrêt_du_tabac_Alimentation_saine_et_exercice_physique__Évitement_des_expositions_environnementales_Examen_genetiques_pour_les_familles_a_risque",0,1,1,1,1,1,0,0,"","Filles_avant_le_début_de_la_vie_sexuelle","VRAI","si_detecte_et_pris_en_charge_au_stade_precoce_","Chirurgie__Chimiotherapie__Radiotherapie_",1,1,0,0,1,0,0,0,0,"","Être_intégrés_précocement_dans_la_prise_en_charge_des_cancers_avancés","","Diagnostic_tardif__Insuffisance_de_ressources_(e.g.,_équipements,_personnel_specialise_dans_sa_prise_en_charge_)_Niveau_d'education_de_la_population_bas__Facteurs_socioculturels_(e.g.,_recours_à_la_médecine_traditionnelle)____Pauvreté_/_Manque_de_moyens_financiers__",1,0,1,1,1,1,0,0,0,"","Oui","","Dépistage_précoce_,instruire_la_population",3,"VRAI","Oui_,_moderement_","Traitabble","Non_","Oui","Grand_parents_","","","Créer_un_département_professionnel_dans_toutes_les_structures_sanitaires_pour_gérer_uniquement_ce_cas_précis"
25,"Masculin","Nord_kivu","celibataire_",11,"Universite_GOMA_","OUI","Mes_cours_a_l'_universite_\_Formation_médicale",1,0,0,0,0,0,"","Une_prolifération_incontrôlée_de_cellules_anormales",0,1,0,0,0,"","_Leucémie__",0,1,0,0,0,0,0,0,0,0,0,0,0,"","Tabagiste_",1,0,0,0,0,0,0,0,0,0,0,0,"","Faux_","VRAI","Vrai_","Faux_","Je_ne_sais_pas_","Faux_","Faux_","VRAI","Dépistage_régulier_(e.g.,_mammographie,_frottis_cervical)_Arrêt_du_tabac_Alimentation_saine_et_exercice_physique__Examen_genetiques_pour_les_familles_a_risque",0,1,1,1,0,1,0,0,"","Filles_avant_le_début_de_la_vie_sexuelle","VRAI","si_detecte_et_pris_en_charge_au_stade_precoce_","Chirurgie__Chimiotherapie__Therapie_cible__Radiotherapie__traitement_paliatif_",1,1,0,1,1,1,0,0,0,"","Soutenir_laccompagnement_psychologique_et_spirituel","","Insuffisance_de_ressources_(e.g.,_équipements,_personnel_specialise_dans_sa_prise_en_charge_)_Niveau_d'education_de_la_population_bas__Pauvreté_/_Manque_de_moyens_financiers__",0,0,1,1,0,1,0,0,0,"","Oui","","Diagnostic_précoce",1,"VRAI","Oui_,_moderement_","Traitable","Non_","Non","","","","Sensibilisation_et_diagnostic_précoce"
27,"Masculin","Nord_kivu","celibataire_",11,"Universite_GOMA_","OUI","Mes_cours_a_l'_universite_\_Formation_médicale_Littérature_scientifique_/_Livres__Expérience_clinique__durant_mon__Stages",1,0,0,1,1,0,"","Une_prolifération_incontrôlée_de_cellules_anormales",0,1,0,0,0,"","Cancer_colorectal___Leucémie___Retinoblastome___cancer_du_sein__Lymphome__cancer_de_l'uterus__cancer_des_ovaires__cancer_de_poumons__Cancer_de_la_prostate__cancer_de_la_peau__Autre",1,1,1,1,1,0,1,1,1,1,1,0,1,"Hapato_carcinome,_Myélome_multiple_des_os,_Rabdomyosarcome,_osteosarcome,_mesotelium_malin","Tabagiste__Consomation_d'alocool__Mauvaise_alimentation_(e.g.,_excès_de_viande_rouge,_faible_en_fruits/légumes)_Infections_(e.g.,_HPV,_hépatite_B/C)_Exposition_à_des_substances_chimiques_/_Pollution_de_la_nature_Facteurs_génétiques_/_Héréditaires",1,1,1,0,1,1,1,0,0,0,0,0,"","Faux_","VRAI","Vrai_","VRAI","Je_ne_sais_pas_","Faux_","VRAI","VRAI","Vaccination_(e.g.,_contre_HPV)_Dépistage_régulier_(e.g.,_mammographie,_frottis_cervical)_Arrêt_du_tabac_Alimentation_saine_et_exercice_physique__Examen_genetiques_pour_les_familles_a_risque",1,1,1,1,0,1,0,0,"","Filles_avant_le_début_de_la_vie_sexuelle","VRAI","si_detecte_et_pris_en_charge_au_stade_precoce_","Chirurgie__Chimiotherapie__Immunotherapie__Therapie_cible__Radiotherapie__traitement_paliatif_",1,1,1,1,1,1,0,0,0,"","Soulager_la_douleur_et_les_autres_symptômes_(dyspnée,_nausées,_anxiété)","","Diagnostic_tardif__Manque_d'accès_aux_traitements__Insuffisance_de_ressources_(e.g.,_équipements,_personnel_specialise_dans_sa_prise_en_charge_)_Niveau_d'education_de_la_population_bas__Facteurs_socioculturels_(e.g.,_recours_à_la_médecine_traditionnelle)____Pauvreté_/_Manque_de_moyens_financiers__",1,1,1,1,1,1,0,0,0,"","Non","Absence_d'un_programme_national_de_lutte_contre_les_cancer,_pour_moi_c'est_ça_la_première_raison._Le_reste_c'est_secondaires","Une_bonne_communication_(grâce_à_un_programme_national_de_lutte_contre_les_cancer,_comme_il_en_est_le_cas_pour_le_Paludisme,_la_tuberculose,_etc_)",3,"VRAI","Oui_,_beaucoup","Maladie_d'une_gravité_extrême_dans_notre_milieu,_vue_que_le_diagnostic_est_?toujours_négatif_?","Non_","Non","","","","Mettre_en_place_une_stratégie_de_communication_massive,_par_exemple_vulgariser_les_notions_élémentaire_sur_les_cancer_via_des_émissions_radio"
28,"Masculin","Autre_province_","celibataire_",9,"Universite_Libre_des_grand_LACS_","OUI","Mes_cours_a_l'_universite_\_Formation_médicale_Médias_(TV,_radio,_internet)_Famille_/_Amis_Littérature_scientifique_/_Livres__Expérience_clinique__durant_mon__Stages",1,1,1,1,1,0,"","Une_prolifération_incontrôlée_de_cellules_anormales",0,1,0,0,0,"","Cancer_colorectal___Leucémie___Retinoblastome___cancer_du_sein__Lymphome__Meduloblastome__cancer_de_l'uterus__cancer_des_ovaires__cancer_de_poumons__Cancer_de_la_prostate__cancer_de_la_peau__Autre",1,1,1,1,1,1,1,1,1,1,1,0,1,"Cancer_du_foie,_Cancer_de_lestomac,_cancer_de_lsophage","Tabagiste__Consomation_d'alocool__Infections_(e.g.,_HPV,_hépatite_B/C)_Exposition_à_des_substances_chimiques_/_Pollution_de_la_nature_Facteurs_génétiques_/_Héréditaires_Vieillissement_(_age_)_Mythes_culturels_(_sorcellerie)",1,1,0,0,1,1,1,1,1,0,0,0,"","Faux_","VRAI","Vrai_","VRAI","VRAI","Faux_","VRAI","VRAI","Vaccination_(e.g.,_contre_HPV)_Dépistage_régulier_(e.g.,_mammographie,_frottis_cervical)_Arrêt_du_tabac_Alimentation_saine_et_exercice_physique__Évitement_des_expositions_environnementales_Examen_genetiques_pour_les_familles_a_risque",1,1,1,1,1,1,0,0,"","Filles_avant_le_début_de_la_vie_sexuelle","VRAI","si_detecte_et_pris_en_charge_au_stade_precoce_","Chirurgie__Chimiotherapie__Immunotherapie__Therapie_cible__Radiotherapie__traitement_paliatif_",1,1,1,1,1,1,0,0,0,"","Soulager_la_douleur_et_les_autres_symptômes_(dyspnée,_nausées,_anxiété)","","Diagnostic_tardif__Manque_d'accès_aux_traitements__Insuffisance_de_ressources_(e.g.,_équipements,_personnel_specialise_dans_sa_prise_en_charge_)_Niveau_d'education_de_la_population_bas__Facteurs_socioculturels_(e.g.,_recours_à_la_médecine_traditionnelle)____Pauvreté_/_Manque_de_moyens_financiers__",1,1,1,1,1,1,0,0,0,"","Je_ne_sais_pas","","Sensibilisation_et_dépistage",5,"Je_ne_sais_pas_","Oui_,_beaucoup","Maladie_traitable","Non_","Non","","","","Sensibilisation,_dépistage,_créer_un_centre_de_cancérologie_et_´implication_de_lEtat_dans_ce_domaine"
26,"Feminin_","Sud_kivu","celibataire_",10,"Universite_Libre_des_grand_LACS_","OUI","Mes_cours_a_l'_universite_\_Formation_médicale",1,0,0,0,0,0,"","Une_prolifération_incontrôlée_de_cellules_anormales",0,1,0,0,0,"","Cancer_colorectal___Leucémie___Retinoblastome___cancer_du_sein__Lymphome__Meduloblastome__cancer_de_l'uterus__cancer_des_ovaires__cancer_de_poumons__Cancer_de_la_prostate__cancer_de_la_peau_",1,1,1,1,1,1,1,1,1,1,1,0,0,"","Tabagiste__Consomation_d'alocool__Mauvaise_alimentation_(e.g.,_excès_de_viande_rouge,_faible_en_fruits/légumes)_Infections_(e.g.,_HPV,_hépatite_B/C)_Exposition_à_des_substances_chimiques_/_Pollution_de_la_nature_Facteurs_génétiques_/_Héréditaires",1,1,1,0,1,1,1,0,0,0,0,0,"","Faux_","VRAI","Vrai_","VRAI","Je_ne_sais_pas_","Faux_","VRAI","VRAI","Vaccination_(e.g.,_contre_HPV)_Dépistage_régulier_(e.g.,_mammographie,_frottis_cervical)_Arrêt_du_tabac_Alimentation_saine_et_exercice_physique__Évitement_des_expositions_environnementales",1,1,1,1,1,0,0,0,"","Filles_avant_le_début_de_la_vie_sexuelle","VRAI","si_detecte_et_pris_en_charge_au_stade_precoce_","Chirurgie__Chimiotherapie__Immunotherapie__Therapie_cible__Radiotherapie__traitement_paliatif_",1,1,1,1,1,1,0,0,0,"","Améliorer_la_qualité_de_vie_du_patient_et_de_sa_famille","","Diagnostic_tardif__Manque_d'accès_aux_traitements__Insuffisance_de_ressources_(e.g.,_équipements,_personnel_specialise_dans_sa_prise_en_charge_)_Pauvreté_/_Manque_de_moyens_financiers__",1,1,1,0,0,1,0,0,0,"","Oui","","Dépistage",5,"VRAI","Oui_,_beaucoup","Maladie_traitable","Non_","Non","","","","Sensibilisation_et_depistage_précoce"
25,"Feminin_","Autre_province_","celibataire_",9,"Universite_Libre_des_grand_LACS_","OUI","Littérature_scientifique_/_Livres_",0,0,0,1,0,0,"","Une_prolifération_incontrôlée_de_cellules_anormales",0,1,0,0,0,"","Cancer_colorectal___Leucémie___Retinoblastome___cancer_du_sein__Lymphome__cancer_de_l'uterus__cancer_des_ovaires__cancer_de_poumons__Cancer_de_la_prostate__cancer_de_la_peau_",1,1,1,1,1,0,1,1,1,1,1,0,0,"","Tabagiste__Consomation_d'alocool__Mauvaise_alimentation_(e.g.,_excès_de_viande_rouge,_faible_en_fruits/légumes)_Exposition_à_des_substances_chimiques_/_Pollution_de_la_nature_Facteurs_génétiques_/_Héréditaires",1,1,1,0,0,1,1,0,0,0,0,0,"","Faux_","VRAI","Faux_","VRAI","Je_ne_sais_pas_","Faux_","Je_ne_sais_pas_","VRAI","Vaccination_(e.g.,_contre_HPV)_Dépistage_régulier_(e.g.,_mammographie,_frottis_cervical)_Arrêt_du_tabac_Alimentation_saine_et_exercice_physique__Évitement_des_expositions_environnementales_Examen_genetiques_pour_les_familles_a_risque",1,1,1,1,1,1,0,0,"","Filles_avant_le_début_de_la_vie_sexuelle","VRAI","si_pris_en_charge_dans_un_centre_specialise_de_cancerologie_","Chirurgie__Chimiotherapie__Immunotherapie__Therapie_cible__Radiotherapie_",1,1,1,1,1,0,0,0,0,"","Améliorer_la_qualité_de_vie_du_patient_et_de_sa_famille","","Diagnostic_tardif__Manque_d'accès_aux_traitements__Insuffisance_de_ressources_(e.g.,_équipements,_personnel_specialise_dans_sa_prise_en_charge_)_Facteurs_socioculturels_(e.g.,_recours_à_la_médecine_traditionnelle)____Pauvreté_/_Manque_de_moyens_financiers__",1,1,1,0,1,1,0,0,0,"","Non","Ce_nest_pas_le_cas","Le_dépistage",2,"Je_ne_sais_pas_","Oui_,_beaucoup","Maudite","Non_","Non","","","","Le_dépistage"
26,"Masculin","Sud_kivu","celibataire_",9,"Universite_Libre_des_grand_LACS_","OUI","Mes_cours_a_l'_universite_\_Formation_médicale_Médias_(TV,_radio,_internet)_Expérience_clinique__durant_mon__Stages",1,1,0,0,1,0,"","Une_prolifération_incontrôlée_de_cellules_anormales",0,1,0,0,0,"","Cancer_colorectal___Leucémie____cancer_du_sein__Cancer_de_la_prostate_",1,1,0,1,0,0,0,0,0,1,0,0,0,"","Tabagiste__Infections_(e.g.,_HPV,_hépatite_B/C)_Exposition_à_des_substances_chimiques_/_Pollution_de_la_nature_Facteurs_génétiques_/_Héréditaires",1,0,0,0,1,1,1,0,0,0,0,0,"","Faux_","VRAI","Faux_","VRAI","Je_ne_sais_pas_","Faux_","Je_ne_sais_pas_","VRAI","Dépistage_régulier_(e.g.,_mammographie,_frottis_cervical)_Arrêt_du_tabac",0,1,1,0,0,0,0,0,"","Filles_avant_le_début_de_la_vie_sexuelle","VRAI","si_pris_en_charge_dans_un_centre_specialise_de_cancerologie_","Chirurgie__Chimiotherapie__Radiotherapie_",1,1,0,0,1,0,0,0,0,"","Améliorer_la_qualité_de_vie_du_patient_et_de_sa_famille","","Diagnostic_tardif__Manque_d'accès_aux_traitements__Insuffisance_de_ressources_(e.g.,_équipements,_personnel_specialise_dans_sa_prise_en_charge_)_Pauvreté_/_Manque_de_moyens_financiers__",1,1,1,0,0,1,0,0,0,"","Non","#NOM?","Encourager_les_campagnes_dinformation,_de_dépistage_et_de_vaccination,_lutter_contre_les_facteurs_prédisposants,_",4,"VRAI","Oui_,_moderement_","Traitable","Non_","Non","","","","Initier_des_dépistages,_lutter_contre_les_facteurs_prédisposants,_informer_la_population_de_la_gravité_de_ce_dernier,_former_les_personnels_soignants,_construire_des_structures_spécialisées_dans_la_prise_en_charge_des_cancers"
25,"Feminin_","Nord_kivu","celibataire_",20,"Universite_catholique_de_Graben_","OUI","Mes_cours_a_l'_universite_\_Formation_médicale",1,0,0,0,0,0,"","Une_prolifération_incontrôlée_de_cellules_anormales",0,1,0,0,0,"","_cancer_du_sein__cancer_de_poumons_",0,0,0,1,0,0,0,0,1,0,0,0,0,"","Tabagiste__Exposition_à_des_substances_chimiques_/_Pollution_de_la_nature",1,0,0,0,0,1,0,0,0,0,0,0,"","Faux_","Faux_","Vrai_","Faux_","Je_ne_sais_pas_","Faux_","Faux_","VRAI","Dépistage_régulier_(e.g.,_mammographie,_frottis_cervical)_Arrêt_du_tabac_Examen_genetiques_pour_les_familles_a_risque",0,1,1,0,0,1,0,0,"","Patients_avec_un_cancer_cervical_ou_autre_type_","Faux_","","Chimiotherapie__Immunotherapie__traitement_paliatif_",0,1,1,0,0,1,0,0,0,"","Soulager_la_douleur_et_les_autres_symptômes_(dyspnée,_nausées,_anxiété)","","Diagnostic_tardif__Niveau_d'education_de_la_population_bas__Facteurs_socioculturels_(e.g.,_recours_à_la_médecine_traditionnelle)___",1,0,0,1,1,0,0,0,0,"","Non","Sous_information_concernant_la_maladie","encourager_les_scan_ces_de_formation_concernant_la_dite_maladie",1,"VRAI","Oui_,_beaucoup","Maudite????","Non_","Non","","","","Cfr_supra._Encourager_les_formations_de_prévention"
25,"Feminin_","Sud_kivu","celibataire_",8,"Universite_Evangelique_en_Afrique_","OUI","Mes_cours_a_l'_universite_\_Formation_médicale_Médias_(TV,_radio,_internet)_Famille_/_Amis_Littérature_scientifique_/_Livres__Expérience_clinique__durant_mon__Stages",1,1,1,1,1,0,"","Une_prolifération_incontrôlée_de_cellules_anormales",0,1,0,0,0,"","Cancer_colorectal___Leucémie___Retinoblastome___cancer_du_sein__Lymphome__cancer_de_l'uterus__cancer_des_ovaires__cancer_de_poumons__Cancer_de_la_prostate__cancer_de_la_peau_",1,1,1,1,1,0,1,1,1,1,1,0,0,"","Tabagiste__Infections_(e.g.,_HPV,_hépatite_B/C)_Exposition_à_des_substances_chimiques_/_Pollution_de_la_nature_Facteurs_génétiques_/_Héréditaires",1,0,0,0,1,1,1,0,0,0,0,0,"","Faux_","VRAI","Faux_","VRAI","VRAI","Faux_","VRAI","VRAI","Vaccination_(e.g.,_contre_HPV)_Dépistage_régulier_(e.g.,_mammographie,_frottis_cervical)_Examen_genetiques_pour_les_familles_a_risque",1,1,0,0,0,1,0,0,"","Femmes_de_plus_de_50_ans_","VRAI","si_detecte_et_pris_en_charge_au_stade_precoce_","Chirurgie__Chimiotherapie_",1,1,0,0,0,0,0,0,0,"","Soulager_la_douleur_et_les_autres_symptômes_(dyspnée,_nausées,_anxiété)","","Diagnostic_tardif__Manque_d'accès_aux_traitements__Insuffisance_de_ressources_(e.g.,_équipements,_personnel_specialise_dans_sa_prise_en_charge_)_Niveau_d'education_de_la_population_bas__Facteurs_socioculturels_(e.g.,_recours_à_la_médecine_traditionnelle)____Pauvreté_/_Manque_de_moyens_financiers__",1,1,1,1,1,1,0,0,0,"","Non","Manque_déquipement","Investir_dans_la_santé",3,"VRAI","Oui_,_beaucoup","Maladie_traitable","Non_","Non","","","","Organiser_des_sciences_de_dépistage"
24,"Feminin_","Sud_kivu","celibataire_",3,"Universite_catholique_de_Bukavu_(_UCB)_","OUI","Mes_cours_a_l'_universite_\_Formation_médicale",1,0,0,0,0,0,"","Une_prolifération_incontrôlée_de_cellules_anormales",0,1,0,0,0,"","Cancer_colorectal___Leucémie___Retinoblastome___cancer_du_sein__Lymphome__Meduloblastome__cancer_de_l'uterus__cancer_des_ovaires__cancer_de_poumons__Cancer_de_la_prostate__cancer_de_la_peau_",1,1,1,1,1,1,1,1,1,1,1,0,0,"","Tabagiste__Consomation_d'alocool__Mauvaise_alimentation_(e.g.,_excès_de_viande_rouge,_faible_en_fruits/légumes)_Infections_(e.g.,_HPV,_hépatite_B/C)_Exposition_à_des_substances_chimiques_/_Pollution_de_la_nature_Facteurs_génétiques_/_Héréditaires_Vieillissement_(_age_)",1,1,1,0,1,1,1,1,0,0,0,0,"","Faux_","VRAI","Faux_","VRAI","Je_ne_sais_pas_","Faux_","VRAI","VRAI","Vaccination_(e.g.,_contre_HPV)_Dépistage_régulier_(e.g.,_mammographie,_frottis_cervical)_Arrêt_du_tabac_Alimentation_saine_et_exercice_physique__Évitement_des_expositions_environnementales_Examen_genetiques_pour_les_familles_a_risque",1,1,1,1,1,1,0,0,"","Filles_avant_le_début_de_la_vie_sexuelle","VRAI","si_detecte_et_pris_en_charge_au_stade_precoce_","Chirurgie__Chimiotherapie__Immunotherapie__Therapie_cible__Radiotherapie__traitement_paliatif_",1,1,1,1,1,1,0,0,0,"","Soulager_la_douleur_et_les_autres_symptômes_(dyspnée,_nausées,_anxiété)","","Diagnostic_tardif_",1,0,0,0,0,0,0,0,0,"","Non","Manque_de_connaissance_et_déquipement","Sensibilisation_et_éducation_sanitaire_(la_prévention_primaire)",5,"VRAI","Oui_,_beaucoup","Cest_une_maladie_,est_très_fréquente_dans_le_contexte_de_la_sédentarité_observée_chez_nous_actuellement","Non_","Non","","","","Juste_la_prévention_primaire_,car_jusque_le_plateau_technique_dans_cette_lutte_est_trop_faible_au_kivu_."
25,"Masculin","Sud_kivu","celibataire_",2,"Universite_catholique_de_Bukavu_(_UCB)_","OUI","Mes_cours_a_l'_universite_\_Formation_médicale",1,0,0,0,0,0,"","Une_prolifération_incontrôlée_de_cellules_anormales",0,1,0,0,0,"","Cancer_colorectal___Leucémie___Retinoblastome___cancer_du_sein__Lymphome__Meduloblastome__cancer_de_l'uterus__cancer_des_ovaires__cancer_de_poumons__Cancer_de_la_prostate__cancer_de_la_peau_",1,1,1,1,1,1,1,1,1,1,1,0,0,"","Tabagiste__Consomation_d'alocool__Exposition_à_des_substances_chimiques_/_Pollution_de_la_nature_Facteurs_génétiques_/_Héréditaires",1,1,0,0,0,1,1,0,0,0,0,0,"","Faux_","VRAI","Vrai_","Je_ne_sais_pas_","Je_ne_sais_pas_","Faux_","Je_ne_sais_pas_","Je_ne_sais_pas_","Arrêt_du_tabac_Alimentation_saine_et_exercice_physique__Évitement_des_expositions_environnementales",0,0,1,1,1,0,0,0,"","Filles_avant_le_début_de_la_vie_sexuelle","VRAI","si_pris_en_charge_dans_un_centre_specialise_de_cancerologie_","Chirurgie__Chimiotherapie__Radiotherapie_",1,1,0,0,1,0,0,0,0,"","Améliorer_la_qualité_de_vie_du_patient_et_de_sa_famille","","Diagnostic_tardif__Manque_d'accès_aux_traitements__Insuffisance_de_ressources_(e.g.,_équipements,_personnel_specialise_dans_sa_prise_en_charge_)_Pauvreté_/_Manque_de_moyens_financiers__",1,1,1,0,0,1,0,0,0,"","Non","Manque_des_centres_de_cancérologie_spécialisés,_pauvreté","Éviter_alcool_et_tabac",2,"VRAI","Je_ne_sais_pas_","Peut_être_traité","Non_","Non","","","","Approvisionnement_aux_centres,équipements_et_personnels_de_qualité,_arrêt_l'alcool_et_tsbacde_qualité"
26,"Feminin_","Sud_kivu","celibataire_",2,"Universite_catholique_de_Bukavu_(_UCB)_","OUI","Mes_cours_a_l'_universite_\_Formation_médicale",1,0,0,0,0,0,"","Une_prolifération_incontrôlée_de_cellules_anormales",0,1,0,0,0,"","Cancer_colorectal___Leucémie___Retinoblastome___cancer_du_sein__Lymphome__Meduloblastome__cancer_de_l'uterus__cancer_des_ovaires__cancer_de_poumons__Cancer_de_la_prostate__cancer_de_la_peau_",1,1,1,1,1,1,1,1,1,1,1,0,0,"","Facteurs_génétiques_/_Héréditaires",0,0,0,0,0,0,1,0,0,0,0,0,"","Faux_","VRAI","Faux_","VRAI","Je_ne_sais_pas_","Faux_","VRAI","VRAI","Vaccination_(e.g.,_contre_HPV)_Dépistage_régulier_(e.g.,_mammographie,_frottis_cervical)_Arrêt_du_tabac_Alimentation_saine_et_exercice_physique__Évitement_des_expositions_environnementales_Examen_genetiques_pour_les_familles_a_risque",1,1,1,1,1,1,0,0,"","Filles_avant_le_début_de_la_vie_sexuelle","VRAI","si_detecte_et_pris_en_charge_au_stade_precoce_","Chirurgie__Chimiotherapie__Immunotherapie__Therapie_cible__Radiotherapie_",1,1,1,1,1,0,0,0,0,"","Améliorer_la_qualité_de_vie_du_patient_et_de_sa_famille","","Diagnostic_tardif__Manque_d'accès_aux_traitements__Insuffisance_de_ressources_(e.g.,_équipements,_personnel_specialise_dans_sa_prise_en_charge_)_Niveau_d'education_de_la_population_bas__Facteurs_socioculturels_(e.g.,_recours_à_la_médecine_traditionnelle)____Pauvreté_/_Manque_de_moyens_financiers__",1,1,1,1,1,1,0,0,0,"","Non","Ressources_limitées","Depistage",1,"VRAI","Oui_,_beaucoup","Traitable_si_c'est_diagnostiquée_précocement","Non_","Non","","","","Dépistage,_vaccination,_sensibiliser_la_population_pour_qu'ils_sachent:_c'est_quoi_le_cancer,_factures_de_risques,_moyen_préventif,_complications."
